,Unnamed: 0,id,image_id,bbox,utf8_string,points,area
925253,925253,f000f8da6f4552fe_95,f000f8da6f4552fe,"[372.14, 255.61, 7.2, 6.3]",tv,"[372.14, 255.61, 379.14, 255.71, 379.34, 261.91, 372.24, 261.91]",45.36
2569,2569,af64880695b72bd5_68,af64880695b72bd5,"[487.93, 456.42, 34.92, 32.57]",.,"[488.81, 456.42, 522.85, 467.87, 522.55, 488.99, 487.93, 481.66]",1137.34
946701,946701,1a056f7f162ebbf2_12,1a056f7f162ebbf2,"[365.39, 217.86, 35.82, 19.02]",RT,"[365.39, 217.86, 365.39, 217.86, 401.21, 217.86, 401.21, 217.86, 400.84, 236.88, 400.84, 236.88, 365.57, 236.51, 365.57, 236.51]",681.3
893922,893922,bf678ba5c098474b_18,bf678ba5c098474b,"[416.17, 478.04, 14.8, 12.2]",11,"[416.17, 480.84, 426.57, 478.04, 430.97, 487.14, 421.27, 490.24]",180.56
534439,534439,5129f8041aa92388_298,5129f8041aa92388,"[742.34, 505.89, 34.67, 24.53]",and,"[743.14, 506.16, 777.01, 505.89, 777.01, 530.42, 742.34, 530.42]",850.46
911717,911717,834b924dce6d59d4_158,834b924dce6d59d4,"[193.06, 286.64, 21.95, 25.48]",FAN,"[215.01, 287.45, 209.32, 312.12, 193.06, 312.12, 200.1, 286.64]",559.29
1035568,1035568,c65c4343ba5c8d9f_107,c65c4343ba5c8d9f,"[840.04, 270.05, 24.62, 8.51]",REALTY?,"[840.04, 270.05, 864.66, 270.95, 864.36, 278.56, 840.19, 277.96]",209.52
700246,700246,18361a25529ab455_60,18361a25529ab455,"[145.37, 233.12, 9.4, 10.6]",.,"[145.77, 233.52, 154.17, 233.12, 154.77, 243.72, 145.37, 243.42]",99.64
239273,239273,0310822ffb3699d4_315,0310822ffb3699d4,"[805.41, 163.99, 34.08, 11.71]",.,"[805.41, 163.99, 839.49, 164.51, 839.32, 175.7, 806.63, 175.17]",399.08
208578,208578,3c754302a7f45fc3_18,3c754302a7f45fc3,"[818.48, 312.61, 32.44, 13.33]",North,"[818.48, 313.94, 849.59, 312.61, 850.92, 325.5, 818.48, 325.94]",432.43
544840,544840,0176dc2d441504d8_626,0176dc2d441504d8,"[93.06, 396.72, 5.3, 3.6]",.,"[93.06, 396.72, 98.36, 396.92, 98.06, 400.02, 93.36, 400.32]",19.08
598224,598224,7a0d749c89df657f_132,7a0d749c89df657f,"[538.96, 433.91, 20.67, 9.94]",1984,"[540.55, 433.91, 559.63, 435.9, 558.84, 443.85, 538.96, 443.85]",205.46
877970,877970,91092b3e67dd5917_23,91092b3e67dd5917,"[632.09, 326.49, 25.3, 8.2]",under,"[633.19, 326.49, 657.39, 326.49, 657.19, 334.59, 632.09, 334.69]",207.46
526424,526424,b6cfdf22adc3d43f_421,b6cfdf22adc3d43f,"[847.34, 409.84, 69.9, 17.19]",discussion,"[847.34, 410.22, 916.85, 409.84, 917.24, 426.07, 847.34, 427.03]",1201.58
235664,235664,572e6271daf518c0_30,572e6271daf518c0,"[934.39, 70.97, 88.94, 22.79]",DEAL,"[935.51, 70.97, 1023.33, 73.47, 1022.77, 93.76, 934.39, 92.92]",2026.94
686479,686479,8a984b96c1a6374e_40,8a984b96c1a6374e,"[328.31, 643.35, 12.55, 6.09]",.,"[328.31, 644.44, 340.62, 643.35, 340.86, 647.73, 328.8, 649.44]",76.43
433195,433195,38d92db4ce4e17c0_255,38d92db4ce4e17c0,"[2.86, 67.15, 83.57, 33.77]",Lichternetz,"[3.38, 67.15, 86.43, 85.43, 86.43, 100.92, 2.86, 86.99]",2822.16
101446,101446,6737828d503e5959_11,6737828d503e5959,"[933.78, 110.05, 24.45, 100.04]",KISSES,"[958.23, 110.79, 958.23, 209.35, 933.78, 210.09, 933.78, 110.05]",2445.98
502655,502655,90c6bb1246382ba4_196,90c6bb1246382ba4,"[210.75, 694.17, 42.1, 10.8]",FEBRUARY,"[211.25, 694.17, 252.85, 696.47, 252.25, 704.97, 210.75, 701.97]",454.68
771498,771498,cd85ee925a74fed2_9,cd85ee925a74fed2,"[65.88, 119.39, 40.55, 24.0]",Get,"[65.88, 119.39, 106.13, 119.69, 106.43, 142.65, 66.03, 143.39]",973.2
356285,356285,5e567720c4753203_61,5e567720c4753203,"[610.79, 702.6, 33.5, 15.4]",than,"[610.79, 703.3, 643.39, 702.6, 644.29, 717.2, 611.19, 718.0]",515.9
242425,242425,b27b1d30c0909785_87,b27b1d30c0909785,"[19.02, 605.79, 54.78, 34.5]",overlap,"[19.38, 618.06, 72.91, 605.79, 73.8, 626.24, 19.02, 640.29]",1889.91
952088,952088,76ffd3e14be92db5_101,76ffd3e14be92db5,"[621.21, 35.52, 21.36, 14.78]",13,"[621.21, 35.9, 642.2, 35.52, 642.57, 49.8, 621.59, 50.3]",315.7
400331,400331,2ced02cf09270a86_54,2ced02cf09270a86,"[361.58, 295.18, 55.4, 21.2]",HP/490,"[361.58, 296.58, 416.58, 295.18, 416.98, 314.38, 362.58, 316.38]",1174.48
140397,140397,a4db78382d11735f_275,a4db78382d11735f,"[481.33, 543.66, 48.98, 12.9]",Watergate,"[481.47, 544.07, 530.31, 543.66, 530.31, 556.56, 481.33, 555.31]",631.84
816852,816852,5d5ceb9d46b7ccee_1,5d5ceb9d46b7ccee,"[166.16, 11.1, 231.99, 75.51]",lenovo,"[166.16, 55.97, 387.75, 11.1, 398.15, 40.1, 173.27, 86.61]",17517.56
933052,933052,e6842feedaa24151_43,e6842feedaa24151,"[494.02, 963.9, 44.61, 17.43]",NO.9,"[494.02, 963.9, 538.46, 964.41, 538.63, 981.33, 495.04, 980.65]",777.55
558989,558989,7ed3d16dc79f8ef7_266,7ed3d16dc79f8ef7,"[498.02, 102.85, 21.0, 15.69]",.,"[500.26, 102.85, 519.02, 109.86, 517.06, 118.54, 498.02, 112.1]",329.49
318735,318735,733675c6e4198e77_29,733675c6e4198e77,"[486.4, 3.2, 22.29, 13.61]",Top,"[486.4, 3.2, 508.4, 3.78, 508.69, 16.67, 486.54, 16.81]",303.37
440670,440670,4b2fc0abaf379a9b_28,4b2fc0abaf379a9b,"[412.82, 609.24, 35.1, 11.8]",ONE,"[412.82, 609.24, 447.92, 609.44, 447.82, 621.04, 412.92, 620.84]",414.18
309049,309049,121980ef9352843e_7,121980ef9352843e,"[600.55, 369.39, 24.22, 15.25]",Milch,"[600.55, 371.69, 624.39, 369.39, 624.77, 382.33, 600.55, 384.64]",369.35
8701,8701,e69b1a87df548712_24,e69b1a87df548712,"[1003.6, 220.19, 11.82, 8.86]",Y,"[1003.6, 220.19, 1015.17, 220.19, 1015.42, 229.05, 1003.72, 228.44]",104.73
741518,741518,90ed6899d9b4ad81_9,90ed6899d9b4ad81,"[649.27, 316.44, 12.55, 12.33]",P,"[649.27, 316.44, 660.75, 316.44, 661.82, 328.77, 650.97, 328.34]",154.74
926457,926457,aef2ba303f183870_65,aef2ba303f183870,"[961.44, 413.03, 11.49, 13.21]",3.6,"[961.44, 413.26, 972.93, 413.03, 972.93, 426.24, 961.44, 425.9]",151.78
49908,49908,9e0daf8e53df8d59_17,9e0daf8e53df8d59,"[740.78, 64.91, 25.36, 20.94]",II,"[741.11, 65.4, 765.16, 64.91, 766.14, 84.54, 740.78, 85.85]",531.04
16255,16255,b90b6a1c98514380_4,b90b6a1c98514380,"[1.55, 68.53, 16.62, 21.39]",SOO,"[1.55, 72.66, 18.17, 68.53, 17.78, 87.99, 2.06, 89.92]",355.5
1043026,1043026,c56698eb4cbe1801_17,c56698eb4cbe1801,"[432.39, 511.06, 28.32, 11.12]",.,"[435.76, 511.06, 460.71, 515.1, 457.0, 522.18, 432.39, 518.48]",314.92
1002833,1002833,164611e0166262e7_178,164611e0166262e7,"[249.8, 355.94, 16.8, 7.5]",start,"[249.8, 356.04, 266.6, 355.94, 266.4, 363.44, 249.8, 363.34]",126.0
293240,293240,54a84af35aee6069_23,54a84af35aee6069,"[377.39, 465.8, 98.98, 46.28]",natural,"[377.39, 474.72, 475.25, 465.8, 476.37, 508.46, 378.79, 512.08]",4580.79
613774,613774,f1206155919a3b72_21,f1206155919a3b72,"[377.35, 497.66, 96.3, 38.46]",Oklahoma,"[377.35, 512.99, 472.4, 497.66, 473.65, 518.93, 378.6, 536.12]",3703.7
450802,450802,55aaade7f5d5ca95_62,55aaade7f5d5ca95,"[157.39, 71.5, 21.0, 21.35]",d,"[169.84, 92.85, 157.39, 85.38, 165.57, 71.5, 178.39, 77.55]",448.35
633144,633144,17ebfe4317f56869_4,17ebfe4317f56869,"[135.74, 925.41, 110.88, 90.92]",.,"[135.74, 959.41, 229.62, 925.41, 246.62, 979.37, 152.74, 1016.33]",10081.21
578808,578808,064068705af4ecab_7,064068705af4ecab,"[482.81, 416.92, 107.01, 17.58]",1000ft=300m,"[483.11, 416.92, 589.82, 417.07, 589.82, 434.5, 482.81, 433.9]",1881.24
230981,230981,c4cc7ac7477acb42_23,c4cc7ac7477acb42,"[282.37, 179.74, 23.71, 21.34]",@,"[282.76, 179.74, 306.08, 180.13, 305.69, 199.5, 282.37, 201.08]",505.97
165005,165005,090900804ad49379_46,090900804ad49379,"[191.53, 477.93, 17.09, 20.42]",Date,"[197.42, 477.93, 208.62, 493.64, 202.14, 498.35, 191.53, 483.43]",348.98
641901,641901,c7f0b9733be63952_74,c7f0b9733be63952,"[498.69, 578.25, 8.46, 21.02]",.,"[499.2, 598.5, 498.69, 578.5, 507.15, 578.25, 505.35, 599.27]",177.83
25973,25973,ada202f8c9fda77e_51,ada202f8c9fda77e,"[478.74, 118.88, 29.9, 15.7]",still,"[478.74, 118.88, 508.44, 118.88, 508.64, 134.58, 478.94, 134.28]",469.43
217189,217189,e76961fa4957ba41_249,e76961fa4957ba41,"[584.87, 845.03, 40.63, 18.0]",anno,"[584.87, 845.32, 624.63, 845.03, 625.5, 863.03, 584.87, 862.45]",731.34
537244,537244,7f5edbc0e74739c8_62,7f5edbc0e74739c8,"[542.36, 601.42, 29.4, 8.8]",.,"[542.36, 604.02, 570.26, 601.42, 571.76, 607.82, 542.86, 610.22]",258.72
135008,135008,04de92ec769965ac_28,04de92ec769965ac,"[183.58, 396.9, 52.61, 24.35]",.,"[183.58, 402.18, 233.89, 396.9, 236.19, 413.21, 185.42, 421.25]",1281.05
20733,20733,b716de8d35fcfd4a_515,b716de8d35fcfd4a,"[525.44, 110.69, 51.59, 15.18]",BELIEVE,"[526.58, 111.83, 577.03, 110.69, 576.27, 125.87, 525.44, 125.49]",783.14
166019,166019,03aa34117573804b_2,03aa34117573804b,"[56.48, 40.92, 425.47, 440.31]",CARLVSREXER,"[329.82, 40.92, 481.95, 231.39, 426.29, 423.1, 186.35, 481.23, 56.48, 266.02, 197.48, 57.0, 246.95, 178.21, 177.69, 278.39, 246.95, 347.65, 347.14, 311.79, 348.37, 233.87, 290.24, 179.44]",187338.7
917754,917754,b123afeb511cab9f_4,b123afeb511cab9f,"[172.99, 385.4, 187.1, 71.77]",Dagens,"[172.99, 385.4, 359.68, 414.44, 360.09, 457.17, 173.82, 431.86]",13428.17
8822,8822,059614ae4190a994_25,059614ae4190a994,"[170.71, 442.92, 45.45, 49.32]",C,"[171.23, 442.92, 216.16, 444.47, 215.13, 492.24, 170.71, 492.24]",2241.59
262103,262103,098c16326d94d8b4_16,098c16326d94d8b4,"[167.24, 494.26, 52.25, 14.97]",.,"[167.24, 495.11, 218.64, 494.26, 219.49, 509.23, 167.8, 509.23]",782.18
229341,229341,68008b0bbc7be22e_8,68008b0bbc7be22e,"[640.49, 622.2, 364.83, 198.32]",1899,"[655.81, 622.2, 752.42, 653.62, 867.48, 676.79, 946.02, 664.22, 1005.32, 637.52, 1003.75, 791.85, 906.36, 815.81, 836.46, 820.52, 735.14, 808.35, 669.95, 782.82, 640.49, 759.26]",72353.09
1006890,1006890,03a939145c5c1362_11,03a939145c5c1362,"[123.62, 1012.54, 7.9, 8.5]",8.,"[123.72, 1012.54, 131.32, 1012.64, 131.52, 1020.64, 123.62, 1021.04]",67.15
212464,212464,0129fa55a43f1b97_33,0129fa55a43f1b97,"[558.9, 630.25, 25.41, 52.8]",Bo,"[581.93, 630.25, 584.31, 681.86, 558.9, 683.05, 559.7, 633.03]",1341.65
979675,979675,a07ac9638fd42981_849,a07ac9638fd42981,"[900.1, 496.97, 28.2, 10.61]",was,"[900.1, 497.12, 928.3, 496.97, 928.3, 507.58, 900.71, 506.37]",299.2
16070,16070,e153153a6aab6a07_97,e153153a6aab6a07,"[444.56, 235.36, 7.8, 7.0]",.,"[444.56, 236.16, 451.96, 235.36, 452.36, 241.46, 444.56, 242.36]",54.6
174661,174661,ea7f0c93cf7d59ba_25,ea7f0c93cf7d59ba,"[127.44, 66.29, 39.31, 83.35]",!,"[131.51, 66.29, 166.75, 67.64, 166.75, 149.64, 127.44, 148.97]",3276.49
718351,718351,08984dae58aceac0_91,08984dae58aceac0,"[173.88, 533.97, 103.41, 23.14]",AVERAGE,"[173.88, 533.97, 277.29, 534.46, 277.29, 557.11, 173.88, 556.62]",2392.91
694022,694022,169de62dcac804f7_111,169de62dcac804f7,"[437.84, 689.0, 22.86, 10.42]",lovin',"[437.84, 689.47, 460.55, 689.0, 460.7, 699.11, 437.99, 699.42]",238.2
495067,495067,290bf790e5420c37_144,290bf790e5420c37,"[803.07, 417.06, 19.1, 9.6]",the,"[803.07, 417.06, 821.87, 417.36, 822.17, 426.36, 803.57, 426.66]",183.36
742912,742912,5115346a5866df31_86,5115346a5866df31,"[89.73, 969.72, 53.2, 24.5]",MARS,"[90.03, 970.02, 142.93, 969.72, 142.73, 993.92, 89.73, 994.22]",1303.4
124338,124338,a13ce9f8bd72a13c_181,a13ce9f8bd72a13c,"[764.02, 289.3, 20.0, 41.93]",Clancy,"[764.02, 330.12, 767.07, 289.3, 784.02, 290.69, 778.18, 331.23]",838.6
1018101,1018101,e9a38a77f3e7801f_223,e9a38a77f3e7801f,"[85.97, 551.28, 39.63, 10.56]",some,"[85.97, 551.28, 125.29, 551.44, 125.6, 561.84, 86.58, 561.23]",418.49
407211,407211,ff177823213dfc31_60,ff177823213dfc31,"[714.11, 761.24, 31.88, 10.38]",.,"[714.11, 763.41, 744.06, 761.24, 745.99, 771.14, 714.59, 771.62]",330.91
772303,772303,4132fb35a84fa7c0_49,4132fb35a84fa7c0,"[97.98, 599.31, 51.97, 23.91]",.,"[99.28, 599.31, 149.95, 611.26, 148.39, 623.22, 97.98, 613.6]",1242.6
413625,413625,b047e19b338bf072_61,b047e19b338bf072,"[561.51, 423.25, 71.1, 25.7]",*Attention,"[563.11, 423.25, 632.61, 430.45, 631.01, 448.95, 561.51, 440.65]",1827.27
1025978,1025978,0866e58d8f9d3c5f_4,0866e58d8f9d3c5f,"[703.33, 520.0, 23.5, 21.73]",T2,"[703.33, 520.0, 726.83, 520.0, 726.83, 539.55, 705.9, 541.73]",510.66
1042472,1042472,db86512efcf862c4_16,db86512efcf862c4,"[688.11, 238.02, 38.81, 63.06]",the,"[725.05, 238.02, 726.92, 298.47, 691.09, 301.08, 688.11, 239.13]",2447.36
932198,932198,be9cac8674725812_350,be9cac8674725812,"[33.97, 691.18, 23.54, 11.08]",after,"[34.08, 691.18, 57.4, 691.18, 57.51, 702.03, 33.97, 702.26]",260.82
652534,652534,c3dfab45c2860094_81,c3dfab45c2860094,"[717.46, 419.49, 13.94, 15.54]",.,"[717.46, 424.52, 724.09, 419.49, 731.4, 428.86, 723.63, 435.03]",216.63
153475,153475,a59f752fdba1948d_134,a59f752fdba1948d,"[121.07, 750.24, 26.83, 6.03]",.,"[121.07, 751.03, 147.58, 750.24, 147.9, 756.27, 121.23, 756.11]",161.78
961407,961407,dee30daddf3e5df5_14,dee30daddf3e5df5,"[667.86, 653.98, 33.21, 25.54]",.,"[667.86, 668.22, 698.14, 653.98, 701.07, 665.51, 670.34, 679.52]",848.18
121679,121679,9b10b926fbde3c45_3,9b10b926fbde3c45,"[268.93, 403.53, 7.6, 5.1]",L,"[268.93, 408.63, 268.93, 403.53, 276.53, 403.63, 276.53, 408.63]",38.76
544301,544301,0176dc2d441504d8_87,0176dc2d441504d8,"[879.11, 591.2, 15.3, 19.9]",.,"[879.11, 608.1, 884.31, 591.2, 894.41, 592.2, 890.51, 611.1]",304.47
1025032,1025032,b052ec103e5c2308_2,b052ec103e5c2308,"[328.13, 207.68, 43.1, 18.28]",BY,"[328.31, 208.24, 370.86, 207.68, 371.23, 225.96, 328.13, 225.78]",787.87
879527,879527,60b3efbe93d99dd5_31,60b3efbe93d99dd5,"[303.25, 896.72, 29.14, 10.16]",west,"[303.25, 896.72, 332.08, 897.03, 332.39, 906.88, 303.45, 906.88]",296.06
857006,857006,b8857aa3d7e7ed58_7,b8857aa3d7e7ed58,"[400.25, 400.92, 64.39, 108.73]",NO,"[400.25, 508.59, 401.3, 400.92, 464.64, 402.5, 463.58, 509.65]",7001.12
80264,80264,7a50c970b2184038_145,7a50c970b2184038,"[486.77, 778.18, 15.12, 26.34]",.,"[501.4, 778.18, 501.89, 804.03, 487.26, 804.52, 486.77, 779.16]",398.26
487172,487172,b83f8e30a5194ef3_891,b83f8e30a5194ef3,"[734.04, 296.55, 58.0, 12.0]",.,"[734.34, 296.85, 792.04, 296.55, 791.94, 308.15, 734.04, 308.55]",696.0
671577,671577,979857094441de67_112,979857094441de67,"[401.57, 385.45, 46.84, 14.63]",death.,"[402.27, 385.45, 448.41, 385.8, 447.89, 400.08, 401.57, 399.9]",685.27
706921,706921,c013122ec8da112a_833,c013122ec8da112a,"[588.29, 410.12, 12.5, 5.6]",.,"[588.39, 410.22, 600.59, 410.12, 600.79, 415.72, 588.29, 415.62]",70.0
374666,374666,c8434dd58813f68e_11,c8434dd58813f68e,"[448.67, 517.08, 127.68, 28.34]",INDIGLO,"[448.67, 518.04, 575.71, 517.08, 576.35, 544.79, 448.67, 545.42]",3618.45
154598,154598,374f5bd59eea6dbc_288,374f5bd59eea6dbc,"[70.24, 636.06, 8.4, 4.83]",.,"[70.71, 637.15, 78.64, 636.06, 78.64, 639.33, 70.24, 640.89]",40.57
583953,583953,91e8675f472d5dbc_48,91e8675f472d5dbc,"[186.5, 740.2, 23.28, 7.94]",.,"[187.05, 740.2, 209.78, 743.34, 209.78, 748.14, 186.5, 745.0]",184.84
173138,173138,e8f6a028e3ac25c1_24,e8f6a028e3ac25c1,"[876.97, 233.4, 12.14, 28.94]",FDJ,"[889.11, 233.4, 889.11, 262.03, 878.37, 262.34, 876.97, 234.34]",351.33
548444,548444,5a9cacf5ff174901_4,5a9cacf5ff174901,"[816.38, 246.42, 74.9, 14.1]",EXPRESS,"[817.88, 246.42, 891.28, 247.72, 890.68, 260.52, 816.38, 258.12]",1056.09
326087,326087,e4b0aa6724468e78_9,e4b0aa6724468e78,"[125.06, 131.69, 124.11, 31.19]",FICTION,"[125.71, 132.34, 249.17, 131.69, 249.17, 162.88, 125.06, 162.23]",3870.99
440814,440814,251d1c9aafcdd187_33,251d1c9aafcdd187,"[650.62, 165.36, 30.4, 9.4]",MEDIA,"[651.82, 166.16, 681.02, 165.36, 681.02, 174.16, 650.62, 174.76]",285.76
546056,546056,f693dcb2dfde424e_10,f693dcb2dfde424e,"[246.64, 475.67, 10.94, 5.58]",~,"[246.64, 475.67, 257.58, 476.12, 257.58, 481.25, 246.64, 481.03]",61.05
520504,520504,d08a4501dc8c432b_8,d08a4501dc8c432b,"[248.45, 445.66, 84.72, 87.06]",M,"[250.78, 445.66, 333.17, 446.44, 333.17, 526.5, 248.45, 532.72]",7375.72
470583,470583,8dc0aec0b3fc358b_10,8dc0aec0b3fc358b,"[291.51, 718.62, 28.2, 11.4]",DOWN,"[291.51, 718.92, 319.31, 718.62, 319.71, 729.92, 291.71, 730.02]",321.48
730757,730757,31acdc5e0456c1c3_269,31acdc5e0456c1c3,"[867.4, 233.05, 32.7, 16.89]",least,"[867.4, 233.05, 899.28, 233.86, 900.1, 249.94, 867.4, 248.85]",552.3
570309,570309,6f694e213e92061f_39,6f694e213e92061f,"[535.61, 453.89, 82.33, 18.6]",REVITALIZES,"[535.61, 458.11, 617.94, 453.89, 617.94, 469.27, 536.36, 472.49]",1531.34
1002309,1002309,4295e05d8f557bef_255,4295e05d8f557bef,"[219.34, 81.55, 31.01, 32.01]",and,"[223.84, 81.55, 250.35, 105.56, 246.34, 113.56, 219.34, 88.55]",992.63
578703,578703,3a5fc6eb1d3afede_198,3a5fc6eb1d3afede,"[831.33, 330.03, 31.25, 17.58]",.,"[834.78, 330.03, 862.58, 343.01, 858.33, 347.61, 831.33, 334.51]",549.38
999187,999187,08d20e221468157c_100,08d20e221468157c,"[844.78, 477.39, 16.98, 9.58]",→,"[844.78, 477.39, 861.26, 477.72, 861.76, 486.64, 844.78, 486.97]",162.67
783755,783755,18950ff3ca7e943f_38,18950ff3ca7e943f,"[497.1, 335.44, 40.72, 14.58]",CAMBRIDGE,"[497.1, 337.17, 537.39, 335.44, 537.82, 347.32, 497.85, 350.02]",593.7
268858,268858,964b459e07228b1e_130,964b459e07228b1e,"[821.1, 394.18, 29.56, 9.89]",.,"[821.1, 396.02, 849.08, 394.18, 850.66, 401.7, 822.42, 404.07]",292.35
770908,770908,61dfb825d4529250_98,61dfb825d4529250,"[493.14, 208.77, 7.5, 7.3]",T,"[493.14, 208.77, 500.44, 208.87, 500.64, 215.67, 493.44, 216.07]",54.75
949723,949723,dbb1c5a57f3bcfe2_129,dbb1c5a57f3bcfe2,"[592.36, 300.0, 19.39, 6.34]",.,"[592.36, 300.66, 611.75, 300.0, 611.62, 305.94, 592.49, 306.34]",122.93
648708,648708,85f38b7d5b35d3ee_471,85f38b7d5b35d3ee,"[748.96, 190.93, 7.7, 7.0]",to,"[748.96, 190.93, 756.56, 190.93, 756.66, 197.83, 749.06, 197.93]",53.9
476454,476454,4effa64e2a8faed0_29,4effa64e2a8faed0,"[538.42, 566.87, 55.42, 32.33]",-NANCY,"[547.53, 566.87, 593.84, 585.08, 585.4, 599.2, 538.42, 581.38]",1791.73
438939,438939,5f2a67595139d24b_11,5f2a67595139d24b,"[439.23, 356.19, 55.68, 53.57]",1,"[439.23, 367.27, 452.42, 356.19, 494.91, 398.67, 484.35, 409.76]",2982.78
135036,135036,04de92ec769965ac_56,04de92ec769965ac,"[689.93, 253.7, 54.41, 19.85]",+Practice,"[689.93, 253.7, 744.34, 253.85, 744.34, 273.1, 689.93, 273.55]",1080.04
671762,671762,3e6ff19c61fca426_6,3e6ff19c61fca426,"[224.53, 579.51, 583.03, 241.29]",CARABINIERI,"[288.55, 579.51, 313.17, 626.78, 339.76, 661.25, 376.2, 695.72, 411.65, 713.45, 449.08, 726.25, 487.49, 737.08, 525.9, 738.07, 576.12, 736.1, 616.5, 723.3, 655.9, 702.61, 682.49, 682.92, 704.15, 659.28, 720.9, 636.63, 736.65, 612.99, 751.43, 590.34, 807.56, 626.78, 785.9, 676.02, 760.29, 703.6, 736.65, 729.2, 708.09, 752.84, 658.85, 784.36, 602.71, 807.99, 543.62, 820.8, 503.24, 819.81, 444.15, 813.9, 381.12, 790.27, 321.05, 753.83, 279.68, 713.45, 244.23, 662.23, 224.53, 611.02]",140679.31
298606,298606,0bfa06bce060af65_19,0bfa06bce060af65,"[668.7, 413.15, 34.77, 15.94]",with,"[668.84, 413.15, 702.64, 413.71, 703.47, 429.09, 668.7, 429.09]",554.23
371794,371794,027d9141b87916cf_2,027d9141b87916cf,"[663.58, 127.59, 39.19, 24.1]",N73,"[667.43, 127.59, 702.77, 133.7, 699.56, 151.69, 663.58, 144.62]",944.48
1031129,1031129,ae08a7dedc3289e1_116,ae08a7dedc3289e1,"[239.65, 384.57, 16.54, 9.53]",.,"[239.65, 384.57, 256.19, 385.26, 255.5, 394.1, 239.65, 393.18]",157.63
343206,343206,acaff0c0b7c3f391_31,acaff0c0b7c3f391,"[403.57, 414.28, 11.6, 12.3]",.,"[410.07, 414.28, 415.17, 424.98, 408.47, 426.58, 403.57, 416.28]",142.68
393213,393213,21f26dcd29726719_68,21f26dcd29726719,"[845.51, 162.84, 17.0, 3.6]",.,"[845.91, 163.44, 862.51, 162.84, 862.41, 166.34, 845.51, 166.44]",61.2
692130,692130,ae1de07047a33d28_15,ae1de07047a33d28,"[687.57, 332.41, 67.42, 37.63]",0ft-200m,"[687.57, 357.21, 747.72, 332.41, 754.99, 343.81, 696.69, 370.04]",2537.01
324271,324271,62cc516aba74a4e8_32,62cc516aba74a4e8,"[132.85, 674.43, 22.2, 21.2]",€639,"[132.85, 687.23, 150.25, 674.43, 155.05, 683.43, 139.65, 695.63]",470.64
447525,447525,b9e1def740c79f7c_65,b9e1def740c79f7c,"[138.62, 539.07, 19.13, 9.11]",from,"[139.01, 539.21, 157.22, 539.07, 157.75, 548.18, 138.62, 548.18]",174.27
47697,47697,9828c7019227ea4c_11,9828c7019227ea4c,"[289.59, 509.48, 32.2, 16.75]",mētal,"[289.59, 514.36, 319.94, 509.48, 321.79, 520.3, 291.04, 526.23]",539.35
349491,349491,68ba1148cfc05e87_34,68ba1148cfc05e87,"[570.17, 102.94, 47.05, 23.3]",Long,"[570.17, 102.94, 617.22, 104.46, 617.22, 126.24, 571.05, 125.81]",1096.26
448685,448685,fd1e392c48f235f7_189,fd1e392c48f235f7,"[557.07, 320.25, 373.29, 104.47]",STORIES,"[561.25, 320.95, 930.36, 320.25, 930.36, 424.72, 557.07, 424.02]",38997.61
708448,708448,731f1f1074832816_342,731f1f1074832816,"[552.03, 447.33, 12.89, 24.85]",.,"[556.73, 472.18, 552.03, 448.54, 561.13, 447.33, 564.92, 469.91]",320.32
1022906,1022906,f9330a028e7acd2c_15,f9330a028e7acd2c,"[71.58, 438.2, 23.22, 18.5]",.,"[76.55, 438.2, 94.8, 446.4, 91.82, 456.7, 71.58, 447.39]",429.57
396905,396905,b4dd9e963654b577_65,b4dd9e963654b577,"[699.21, 403.39, 14.6, 7.0]",rue,"[699.51, 403.39, 713.71, 403.59, 713.81, 410.39, 699.21, 410.09]",102.2
6302,6302,707fcbf99a2134e0_27,707fcbf99a2134e0,"[124.26, 368.34, 14.0, 14.2]",.,"[126.16, 368.34, 138.26, 374.74, 138.06, 382.54, 124.26, 375.34]",198.8
1047677,1047677,606e77a5584e4c9b_14,606e77a5584e4c9b,"[358.88, 329.15, 47.03, 94.72]",SIXTH,"[405.91, 329.15, 385.33, 423.87, 358.88, 404.27, 375.86, 329.8]",4454.68
746058,746058,61b3c09232bbb8f2_9,61b3c09232bbb8f2,"[801.28, 279.88, 22.33, 8.58]",.,"[801.28, 279.88, 823.61, 281.46, 822.93, 288.46, 801.28, 287.55]",191.59
562647,562647,8733d0a1351be922_127,8733d0a1351be922,"[250.24, 499.29, 9.04, 9.18]",.,"[250.24, 507.46, 253.97, 499.29, 259.28, 500.29, 255.84, 508.47]",82.99
342373,342373,44cb767484428d30_207,44cb767484428d30,"[320.55, 2.63, 25.97, 7.51]",.,"[320.77, 2.63, 346.31, 2.84, 346.52, 10.14, 320.55, 9.92]",195.03
153071,153071,bf048eaaa10cccd0_64,bf048eaaa10cccd0,"[449.22, 917.11, 47.37, 12.27]",Bourgogne-,"[449.22, 917.11, 496.59, 917.24, 496.59, 929.12, 449.35, 929.38]",581.23
941394,941394,b30f5de2fc0da0d9_53,b30f5de2fc0da0d9,"[903.1, 490.69, 19.25, 17.89]",.,"[908.55, 490.69, 922.35, 501.45, 917.34, 508.58, 903.1, 497.81]",344.38
526303,526303,b6cfdf22adc3d43f_300,b6cfdf22adc3d43f,"[958.88, 124.43, 19.86, 14.51]",on,"[959.07, 124.81, 978.17, 124.43, 978.74, 138.56, 958.88, 138.94]",288.17
